year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,high,low,adjclose,symbol
2025,3,21.421249866485596,0.283372382037669,20.690000534057617,21.959999084472656,21.574999809265137,0.042833285014542866,21.3700008392334,21.84000015258789,0.0,0.0,0.0,0.0,35399.25,901571858.9166666,11200.0,77573.0,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,21.739999771118164,20.690000534057617,20.76849937438965,GNL-PB
2024,6,20.485000133514404,0.013433395131566358,20.32999992370605,20.61000061035156,20.512500286102295,0.004358329391531412,20.440000534057617,20.600000381469727,0.0,0.0,0.0,0.0,62454.75,627496590.25,25555.0,78682.0,0.0,0.0,122181000.0,53901000.0,0.0,59856000.0,167753000.0,7321027000.0,3164631000.0,0.0,-35664000.0,-1929107000.0,5189449000.0,20.57999992370605,20.18000030517578,18.48472023010254,GNL-PD
2024,9,23.157999801635743,0.891870085602203,22.149999618530277,24.18000030517578,23.356999969482423,0.6581198977281012,22.31999969482422,24.09000015258789,0.09375,0.0439453125,0.0,0.46875,59171.6,247937150.3,41797.0,81478.0,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,22.350000381469727,22.030000686645508,20.58529663085937,GNL-PD
2024,12,23.01402015686035,0.3085147064386549,22.3700008392334,23.649999618530277,22.993000030517578,0.09684507110614417,22.63999938964844,23.30500030517578,0.09375,0.0439453125,0.0,0.46875,75169.2,753094029.7,40945.0,105572.0,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,23.649999618530277,23.0,21.865678787231445,GNL-PD
2025,3,23.12357473373413,0.011811871970167294,23.00429916381836,23.26000022888184,23.261425018310547,0.053372120613252284,23.045700073242188,23.489999771118164,0.0,0.0,0.0,0.0,44502.0,227396698.00000003,25439.0,60212.0,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,23.5,23.00119972229004,22.49226951599121,GNL-PD
2024,6,20.82587480545044,0.06339824999152693,20.459999084472656,21.0,20.839999675750732,0.01966677856489696,20.709999084472656,21.020000457763672,0.0,0.0,0.0,0.0,28651.25,295870444.9166667,13768.0,53337.0,0.0,0.0,122181000.0,53901000.0,0.0,59856000.0,167753000.0,7321027000.0,3164631000.0,0.0,-35664000.0,-1929107000.0,5189449000.0,21.209999084472656,20.850000381469727,18.95463752746582,GNL-PE
2024,9,22.626000213623048,0.502780024261665,21.940000534057617,23.450000762939453,22.807320022583006,0.3142676678133289,22.07999992370605,23.35120010375977,0.09218760000000001,0.042492767968800006,0.0,0.460938,24257.8,190935741.7,14376.0,47399.0,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,22.100000381469727,21.75749969482422,20.359943389892575,GNL-PE
2024,12,22.670999908447264,0.1297550870138367,22.25,23.200000762939453,22.698000335693358,0.1617697834779394,22.34000015258789,23.25,0.09218760000000001,0.042492767968800006,0.0,0.460938,38123.2,404932629.7,17451.0,67722.0,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,23.71999931335449,22.020000457763672,21.864028930664062,GNL-PE
2025,3,22.761250019073486,0.04537278512331496,22.475000381469727,22.979999542236328,22.797499656677246,0.03642505569466007,22.56999969482422,23.0,0.0,0.0,0.0,0.0,24983.25,86964878.25,17312.0,37508.0,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,23.0,22.299999237060547,22.07521629333496,GNL-PE
2024,6,22.996249675750732,0.039523022778969456,22.76499938964844,23.25,22.833749771118164,0.2216901176458729,22.174999237060547,23.290000915527344,0.0345,0.0047610000000000005,0.0,0.138,16975.0,41249166.666666664,9300.0,24400.0,0.0,0.0,10416000.0,11063000.0,0.0,13603000.0,29734000.0,868242000.0,641386000.0,0.0,1599000.0,-610209000.0,959725000.0,23.299999237060547,22.350000381469727,21.046424865722656,GOODN
2024,9,23.042000198364256,0.020769953231865534,22.850000381469727,23.25,23.00880012512207,0.06825725465096207,22.75,23.43000030517578,0.027600000000000003,0.0038088,0.0,0.138,32960.0,131593000.0,23500.0,50600.0,0.0,0.0,10531000.0,21020000.0,0.0,5540000.0,31026000.0,861563000.0,639397000.0,0.0,11718000.0,-614698000.0,927269000.0,23.13999938964844,22.75,21.29567146301269,GOODN
2024,12,23.063999938964844,0.7073792468265317,22.09000015258789,23.989999771118164,22.861999893188475,0.5478698777013046,22.040000915527344,23.920000076293945,0.027600000000000003,0.0038088,0.0,0.138,43540.0,1100438000.0,16400.0,101000.0,0.0,0.0,10956000.0,16333000.0,0.0,22787000.0,28799000.0,864555000.0,691485000.0,0.0,7197000.0,-623912000.0,923047000.0,24.280000686645508,23.709999084472656,22.78023147583008,GOODN
2025,3,22.80999994277954,0.053666491190901056,22.600000381469727,23.13999938964844,22.87249994277954,0.034758239619199445,22.739999771118164,23.13999938964844,0.0345,0.0047610000000000005,0.0,0.138,19050.0,276910000.0,4600.0,38500.0,0.0,0.0,10383000.0,14274000.0,0.0,17684000.0,29033000.0,923961000.0,689446000.0,0.0,5136000.0,-635393000.0,977091000.0,23.1299991607666,22.174999237060547,22.17435836791992,GOODN
2024,6,14.887499809265137,0.023691667175323044,14.65999984741211,15.0,14.947499752044678,0.05002500750227573,14.649999618530272,15.1899995803833,0.0859375,0.029541015625,0.0,0.34375,39191.0,2397327139.3333335,12229.0,112494.0,0.0,0.0,28372000.0,0.0,0.0,-5492000.0,0.0,1209098000.0,0.0,0.0,-10522000.0,-171101000.0,390667000.0,15.25,14.9399995803833,13.370540618896484,NXDT-PA
2024,9,15.1285400390625,0.2380763950873188,14.6850004196167,15.717700004577637,15.29000015258789,0.235499960899415,14.600000381469728,15.800000190734863,0.06875,0.0236328125,0.0,0.34375,20983.0,202912950.5,10617.0,45761.0,0.0,0.0,8519000.0,0.0,0.0,497000.0,0.0,1203218000.0,0.0,0.0,-15420000.0,-187487000.0,397800000.0,14.75,14.40999984741211,13.315319061279297,NXDT-PA
2024,12,16.102000045776368,0.0917701067734925,15.710000038146973,16.43000030517578,15.944219779968261,0.11592114187369562,15.48009967803955,16.271099090576172,0.06875,0.0236328125,0.0,0.34375,24916.8,206052998.70000002,14344.0,46624.0,0.0,0.0,8791000.0,0.0,0.0,-4115000.0,0.0,1190560000.0,0.0,0.0,-9083000.0,-202818000.0,391301000.0,16.398700714111328,16.239999771118164,15.169405937194824,NXDT-PA
2025,3,15.252500057220459,0.09249179979966915,14.81999969482422,15.470000267028809,15.09439992904663,0.18751729127598082,14.6899995803833,15.473799705505373,0.0859375,0.029541015625,0.0,0.34375,28234.0,735787792.6666669,9364.0,68471.0,0.0,0.0,9469000.0,0.0,0.0,7076000.0,0.0,1145511000.0,0.0,0.0,-35106000.0,-243747000.0,381554000.0,15.899999618530272,15.420000076293944,14.743032455444336,NXDT-PA
2024,9,63.225999450683595,1.850083150788852,61.7599983215332,65.4000015258789,63.29199905395508,1.3630692440812693,62.16999816894531,65.05999755859375,0.09,0.0405,0.0,0.45,15415900.0,11276724870000.002,12619400.0,21207500.0,203237000.0,0.05,1104733000.0,174435000.0,39718697710.0,206801000.0,521354000.0,23427965000.0,13660949000.0,26887592710.0,20996000.0,0.0,15188823000.0,63.459999084472656,61.5,61.03695297241211,VTR
2024,12,60.513999938964844,4.4387790705877705,58.63999938964844,63.619998931884766,59.50400009155273,1.7815815982074121,58.310001373291016,61.650001525878906,0.09,0.0405,0.0,0.45,13765840.0,53743671298000.0,8879200.0,26733500.0,202675000.0,0.13,897850000.0,166394000.0,38519278090.0,203394000.0,546000000.0,24293818000.0,13516154000.0,25739700090.0,58727000.0,0.0,15357310000.0,63.84000015258789,61.36000061035156,60.28507232666016,VTR
2025,3,68.02800140380859,1.027318412478779,66.83000183105469,69.3499984741211,67.1760009765625,1.4885812014807036,65.51000213623047,68.76000213623047,0.096,0.046079999999999996,0.0,0.48,18637220.0,26790818107000.0,12897300.0,24882300.0,211186000.0,0.11,182335000.0,187155000.0,43867972360.0,203870000.0,572365000.0,24171232000.0,12458675000.0,31025268360.0,48356000.0,0.0,14506179000.0,71.04000091552734,67.2699966430664,66.88174438476562,VTR
2025,6,63.64750003814697,0.15082496465159514,63.11000061035156,63.970001220703125,63.20750045776367,0.4312911376958571,62.45000076293945,63.86000061035156,0.0,0.0,0.0,0.0,18285550.0,18842501656666.668,14095700.0,22049200.0,219331000.0,0.15,614200000.0,225634000.0,41407299350.0,333097000.0,593997000.0,24585700000.0,13054938000.0,28668142350.0,71462000.0,0.0,14553769000.0,64.12000274658203,62.4900016784668,63.15419769287109,VTR
2024,9,22.295999908447264,0.10163006317161488,21.979999542236328,22.75,22.260000228881836,0.09324999618547616,21.989999771118164,22.600000381469727,0.0,0.0,0.0,0.0,25682180.0,25539983537000.0,21470400.0,33753400.0,64979000.0,0.12,180430000.0,172615000.0,24805006260.0,318202000.0,420118000.0,17146216000.0,8583377000.0,15995396260.0,92738000.0,0.0,10747763000.0,22.559999465942383,21.729999542236328,20.878395080566406,DOC
2024,12,20.786000061035157,0.691530224533562,19.989999771118164,21.920000076293945,20.552000045776367,0.28891950805700595,20.07999992370605,21.3799991607666,0.0,0.0,0.0,0.0,19017120.0,71538529142000.0,9953500.0,30440300.0,76810000.0,0.01,119818000.0,67274000.0,22889787767.0,283531000.0,420962000.0,17117325000.0,8566049000.0,14178563767.0,10672000.0,0.0,10880631000.0,21.96999931335449,21.01000022888184,20.580123901367188,DOC
2025,3,20.389999771118163,0.03409988250750753,20.100000381469727,20.559999465942383,19.92600021362305,0.7388797579958928,18.43000030517578,20.51000022888184,0.0,0.0,0.0,0.0,23549920.0,12183899402000.0,18416500.0,27638300.0,68908000.0,0.06,70625000.0,126984000.0,23029382404.0,279429000.0,429746000.0,17064712000.0,8712665000.0,14125931404.0,50064000.0,0.0,10972320000.0,20.670000076293945,19.84000015258789,20.04903221130371,DOC
2025,6,17.269999980926514,0.008200070191075307,17.139999389648438,17.350000381469727,17.27500009536743,0.01636659571371037,17.100000381469727,17.3799991607666,0.0255,0.002601,0.0,0.102,29015725.0,65532364909166.664,23703800.0,41079700.0,68741000.0,0.05,89436000.0,114717000.0,21280596160.0,363485000.0,418167000.0,16969353000.0,8266253000.0,12167979160.0,39019000.0,0.0,11223326000.0,17.43000030517578,16.90999984741211,17.063377380371094,DOC
2024,9,40.113999938964845,0.5685797900412566,39.27999877929688,40.84000015258789,40.06999969482422,0.2972505989091614,39.34999847412109,40.619998931884766,0.0,0.0,0.0,0.0,7952140.0,7331514658000.0,5774400.0,12578300.0,250029000.0,0.43,342444000.0,166041000.0,15542412700.0,184885000.0,272459000.0,9066142000.0,4858202000.0,10917001700.0,114914000.0,-3361672000.0,5171572000.0,40.45000076293945,39.27999877929688,36.98228073120117,OHI
2024,12,38.847999572753906,1.3714689572152556,37.619998931884766,40.34999847412109,38.46800079345703,0.5369184933486407,37.720001220703125,39.25,0.0,0.0,0.0,0.0,8706260.0,23310214463000.0,3979900.0,16559900.0,260089000.0,0.41,518340000.0,173888000.0,15080790650.0,228968000.0,275874000.0,9375532000.0,4838859000.0,10565032650.0,116465000.0,-3429843000.0,5167052000.0,40.540000915527344,38.91999816894531,37.22376251220703,OHI
2025,3,37.32000045776367,0.3370502655045122,36.560001373291016,38.150001525878906,37.45999984741211,0.18935069503931976,36.88999938964844,38.08000183105469,0.0,0.0,0.0,0.0,12258380.0,4101107847000.0,9352700.0,14977200.0,275076000.0,0.34,367957000.0,166873000.0,15220462040.0,181952000.0,273474000.0,9187198000.0,4446263000.0,10899943040.0,112060000.0,-3510095000.0,4773715000.0,38.13999938964844,35.869998931884766,35.6148681640625,OHI
2025,6,37.042500495910645,0.05522571284260872,36.7599983215332,37.33000183105469,36.99250030517578,0.11849062805413213,36.58000183105469,37.41999816894531,0.0,0.0,0.0,0.0,13752200.0,3111153466666.666,12588800.0,16373000.0,266586000.0,0.46,734184000.0,200091000.0,14822216850.0,239265000.0,279255000.0,9988730000.0,5000433000.0,10743910850.0,140479000.0,-3568130000.0,5357469000.0,37.84999847412109,36.709999084472656,36.79242706298828,OHI
2024,6,14.747499942779541,0.02909167594922707,14.59000015258789,14.899999618530272,14.72000002861023,0.022066742197769676,14.609999656677246,14.93000030517578,0.0625,0.015625,0.0,0.25,8231275.0,49468727549166.664,3715700.0,18550000.0,201030000.0,0.01,52087000.0,34208000.0,3126673163.0,40913000.0,102017000.0,3986285000.0,1269041000.0,955088163.0,2926000.0,-1344285000.0,2540502000.0,14.989999771118164,14.539999961853027,13.89494800567627,AHR
2024,9,23.927999877929686,6.22127218292262,20.559999465942383,26.100000381469727,24.695999908447266,2.534031626434803,22.049999237060547,26.1200008392334,0.05,0.012500000000000002,0.0,0.25,15050780.0,99153143167000.0,6677300.0,30868200.0,203672000.0,-0.03,67850000.0,27565000.0,6169414594.0,39249000.0,106686000.0,4125613000.0,1322152000.0,3990000594.0,-3093000.0,-1386791000.0,2419828000.0,22.670000076293945,20.149999618530277,21.31384658813477,AHR
2024,12,28.376000213623048,0.5581791556553071,27.290000915527344,29.38999938964844,28.283999633789062,0.11047978546157546,27.75,28.549999237060547,0.05,0.0125,0.0,0.25,10388360.0,62757777448000.0,4320000.0,24143200.0,211104000.0,-0.21,76702000.0,-1642000.0,6499120128.0,29825000.0,112168000.0,3966706000.0,1016941000.0,4474635128.0,-32429000.0,-1458089000.0,2183895000.0,29.584999084472656,28.15999984741211,27.87105178833008,AHR
2025,3,29.387499809265137,0.17935849787439384,28.799999237060547,29.809999465942383,29.610000133514404,0.39226692301447974,28.90999984741211,30.43000030517578,0.0,0.0,0.0,0.0,10661200.0,1852350086666.6667,9444100.0,12562600.0,222657000.0,-0.04,86064000.0,16709000.0,6613681651.0,39435000.0,108180000.0,3940071000.0,1035088000.0,4819669651.0,-6840000.0,-1504861000.0,2159343000.0,30.96500015258789,28.6200008392334,28.47376251220703,AHR
2024,6,16.28999948501587,0.0284667617800855,16.049999237060547,16.43000030517578,16.40749979019165,0.05955854199752745,16.049999237060547,16.600000381469727,0.0,0.0,0.0,0.0,20451300.0,10375652859999.996,17243800.0,24048100.0,0.0,-0.39,41765000.0,-84568000.0,11624505570.0,100765000.0,198603000.0,11035295000.0,4898153000.0,6238406570.0,-145937000.0,574178000.0,5828935000.0,16.68000030517578,16.0,15.420822143554688,HR
2024,9,18.129999923706055,0.2036499477391782,17.709999084472656,18.88999938964844,18.06400032043457,0.22683039085422935,17.469999313354492,18.780000686645508,0.0,0.0,0.0,0.0,19228240.0,66825785128000.0,11644300.0,29134700.0,0.0,-0.26,22801000.0,-35130000.0,11870582051.0,50334000.0,195191000.0,10473222000.0,4408452000.0,6458394051.0,-94535000.0,481155000.0,5645238000.0,18.46999931335449,17.670000076293945,16.969467163085938,HR
2024,12,17.408000183105468,0.43517024810826144,16.780000686645508,18.270000457763672,17.10399971008301,0.2983299597934095,16.56999969482422,17.989999771118164,0.0,0.0,0.0,0.0,13257700.0,48020972120000.0,5331100.0,24338300.0,161465000.0,-0.31,68916000.0,-51089000.0,11178324501.0,75773000.0,176195000.0,9897632000.0,4662771000.0,5941517501.0,-108212000.0,374309000.0,5345049000.0,18.61000061035156,17.920000076293945,17.307695388793945,HR
2025,3,16.747999954223634,0.016270067673030884,16.59000015258789,16.860000610351562,16.58200035095215,0.07546996238743325,16.110000610351562,16.790000915527344,0.062,0.01922,0.0,0.31,12489280.0,4449592942000.0,9498100.0,14822000.0,0.0,-0.13,25722000.0,8145000.0,10822535256.0,-21340000.0,184014000.0,9810888000.0,4638618000.0,5931835256.0,-45389000.0,329436000.0,5349427000.0,17.219999313354492,16.280000686645508,16.153209686279297,HR
2025,6,14.700000047683716,0.1906668116252294,14.31999969482422,15.18000030517578,15.082499980926514,0.29629191017162715,14.449999809265137,15.760000228881836,0.0,0.0,0.0,0.0,19474275.0,30662609342500.0,14549000.0,24798300.0,0.0,-0.45,25507000.0,-107617000.0,10579481991.0,77562000.0,187578000.0,9511705000.0,4399391000.0,5575883991.0,-160143000.0,171585000.0,5354146000.0,14.630000114440918,14.09000015258789,14.449999809265137,HR
2024,9,18.012000274658202,0.6551199101260883,17.040000915527344,18.76000022888184,18.177999877929686,0.3390700318148457,17.25,18.63999938964844,0.0,0.0,0.0,0.0,10671120.0,15850558392000.002,7070200.0,16847400.0,121456000.0,0.13,63004000.0,58990000.0,6842791441.0,97650000.0,119497000.0,5215051000.0,2470207000.0,4402880441.0,29788000.0,-1849168000.0,2621282000.0,17.649999618530273,16.899999618530273,16.379695892333984,SBRA
2024,12,17.629999923706055,0.5514500282290102,16.93000030517578,18.68000030517578,17.3560001373291,0.1918804064946016,16.959999084472656,18.040000915527344,0.0,0.0,0.0,0.0,9278960.0,19566807528000.0,4824100.0,15838100.0,131755000.0,0.2,60468000.0,75158000.0,6550477796.0,79968000.0,122508000.0,5158936000.0,2311094000.0,4115004796.0,46695000.0,-1874633000.0,2562391000.0,18.68000030517578,17.81999969482422,17.416292190551758,SBRA
2025,3,17.063999938964844,0.13828005096474943,16.510000228881836,17.450000762939453,17.24800033569336,0.05992000778242059,16.860000610351562,17.540000915527344,0.0,0.0,0.0,0.0,12730080.0,4604818277000.0,9817000.0,15799000.0,126384000.0,0.17,22653000.0,67817000.0,6540776956.0,80263000.0,123610000.0,5096134000.0,2393902000.0,4156749956.0,40304000.0,-1907266000.0,2530966000.0,17.309999465942383,16.450000762939453,16.57520294189453,SBRA
2025,6,17.97499990463257,0.21976658604974894,17.350000381469727,18.350000381469727,18.142499923706055,0.03849156901075446,17.850000381469727,18.26000022888184,0.0,0.0,0.0,0.0,12566750.0,1665170676666.666,11391600.0,14322800.0,155025000.0,0.28,95175000.0,93587000.0,6783794322.0,80959000.0,128048000.0,5191145000.0,2479660000.0,4387548322.0,65542000.0,-1913932000.0,2616512000.0,17.93000030517578,17.1299991607666,17.850000381469727,SBRA
2024,6,66.15999984741211,0.536733666997556,65.22000122070312,67.01000213623047,66.62750053405762,0.7806963618058974,65.58999633789062,67.7300033569336,0.225,0.2025,0.0,0.9,817975.0,88469382500.0,626300.0,1258100.0,91734000.0,0.81,14766000.0,48933000.0,4069073480.0,59215000.0,82168000.0,2380452000.0,891535000.0,2941164480.0,34953000.0,2533047000.0,1213440000.0,68.13999938964844,65.29000091552734,61.63286590576172,NHI
2024,9,83.0980010986328,2.6755746075476097,81.02999877929688,85.41000366210938,82.97799835205078,1.867976624763103,81.33999633789062,85.05000305175781,0.18,0.162,0.0,0.9,1135520.0,58736717000.0,787400.0,1437500.0,92571000.0,0.66,15550000.0,42308000.0,4788139699.0,46602000.0,80158000.0,2365252000.0,817302000.0,3666870699.0,28242000.0,2561587000.0,1212682000.0,83.38999938964844,79.66000366210938,78.38822174072266,NHI
2024,12,72.69199829101562,11.878428159793827,68.69999694824219,76.6500015258789,71.24599914550781,8.283625638129894,68.83000183105469,75.58999633789062,0.18,0.162,0.0,0.9,1239340.0,422511553000.0,537300.0,2303500.0,93605000.0,0.96,24289000.0,56767000.0,4286926380.0,57055000.0,82911000.0,2512516000.0,814841000.0,3166174380.0,42787000.0,2604829000.0,1229194000.0,76.6500015258789,74.26000213623047,72.76768493652344,NHI
2025,3,73.21749877929688,2.2237621134457544,71.44999694824219,75.0,74.0149974822998,1.1003671539316808,72.91999816894531,75.0999984741211,0.0,0.0,0.0,0.0,1281650.0,58817470000.0,978700.0,1558000.0,95222000.0,0.75,135004000.0,47176000.0,4570503701.0,46478000.0,86409000.0,2689459000.0,815785000.0,3448751701.0,33817000.0,2638994000.0,1338300000.0,74.13999938964844,71.26000213623047,71.12618255615234,NHI
