periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,202675000.0,0.13,897850000.0,166394000.0,38519278090.0,203394000.0,546000000.0,24293818000.0,13516154000.0,25739700090.0,58727000.0,0.0,15357310000.0,12,2024,VTR,63.619998931884766,63.84000015258789,57.619998931884766,58.88999938964844,62954600,58.02914047241211,0.45,0.0
3M,USD,211186000.0,0.11,182335000.0,187155000.0,43850507320.0,203870000.0,572365000.0,24171232000.0,12458675000.0,31007803320.0,48356000.0,0.0,14506179000.0,3,2025,VTR,69.3499984741211,71.04000091552734,65.7699966430664,68.76000213623047,72839500,68.2800064086914,0.0,0.0
3M,USD,68567000.0,0.01,101763000.0,83406000.0,20269983793.0,152564000.0,362831000.0,17637408000.0,8572795000.0,13304576793.0,11177000.0,0.0,10942541000.0,3,2024,DOC,16.739999771118164,18.799999237060547,16.489999771118164,18.75,155673900,17.478639602661133,0.0,0.0
3M,USD,59658000.0,0.21,106886000.0,230303000.0,22755268713.0,316200000.0,421677000.0,17360525000.0,8578027000.0,13794117713.0,152716000.0,0.0,10760937000.0,6,2024,DOC,19.850000381469727,20.059999465942383,18.90999984741211,19.600000381469727,84794200,18.561477661132812,0.0,0.0
3M,USD,64979000.0,0.12,180430000.0,172615000.0,24805006260.0,318202000.0,420118000.0,17146216000.0,8583377000.0,15995396260.0,92738000.0,0.0,10747763000.0,9,2024,DOC,22.110000610351562,23.139999389648438,21.700000762939453,22.8700008392334,112862200,21.964122772216797,0.0,0.0
3M,USD,76810000.0,0.01,119818000.0,67274000.0,22889787767.0,283531000.0,420962000.0,17117325000.0,8566049000.0,14178563767.0,10672000.0,0.0,10880631000.0,12,2024,DOC,21.920000076293945,21.969999313354492,19.700000762939453,20.270000457763672,90068700,19.73648452758789,0.0,0.0
3M,USD,68908000.0,0.06,70625000.0,126984000.0,23029382404.0,279429000.0,429746000.0,17064712000.0,8712665000.0,14125931404.0,50064000.0,0.0,10972320000.0,3,2025,DOC,20.5,21.280000686645508,19.84000015258789,20.219999313354492,98095300,19.993309020996094,0.0,0.0
3M,USD,230925000.0,0.46,35193000.0,172884000.0,13129518380.0,184103000.0,248995000.0,8371502000.0,4590378000.0,8463139380.0,117079000.0,-3300093000.0,4947958000.0,6,2024,OHI,32.33000183105469,34.279998779296875,31.43000030517578,34.25,30345200,31.929582595825195,0.0,0.0
3M,USD,250029000.0,0.43,342444000.0,166041000.0,15542412700.0,184885000.0,272459000.0,9066142000.0,4858202000.0,10917001700.0,114914000.0,-3361672000.0,5171572000.0,9,2024,OHI,39.279998779296875,41.529998779296875,39.20000076293945,40.70000076293945,33732500,38.6188850402832,0.0,0.0
3M,USD,260089000.0,0.41,518340000.0,173888000.0,15080790650.0,228968000.0,275874000.0,9375532000.0,4838859000.0,10565032650.0,116465000.0,-3429843000.0,5167052000.0,12,2024,OHI,40.349998474121094,40.540000915527344,37.029998779296875,37.849998474121094,40310600,36.50831604003906,0.0,0.0
3M,USD,275076000.0,0.34,367957000.0,166873000.0,15052871960.0,181952000.0,273474000.0,9187198000.0,4446263000.0,10732352960.0,112060000.0,-3510095000.0,4773715000.0,3,2025,OHI,36.560001373291016,38.630001068115234,35.869998931884766,38.08000183105469,50874600,37.39081573486328,0.0,0.0
3M,USD,1096000.0,0.07,495134000.0,19097000.0,3710513151.0,52050000.0,53176000.0,2614837000.0,671148000.0,3565813151.0,10418000.0,-514037000.0,752981000.0,6,2024,CTRE,25.600000381469727,26.389999389648438,24.350000381469727,25.100000381469727,37240900,24.02703285217285,0.29,0.0
3M,USD,881000.0,0.21,377102000.0,41557000.0,5456865397.0,64375000.0,51561000.0,2818901000.0,396705000.0,5280851397.0,33276000.0,-530317000.0,496143000.0,9,2024,CTRE,29.690000534057617,31.510000228881836,29.40999984741211,30.860000610351562,35803300,29.888486862182617,0.29,0.0
3M,USD,1174000.0,0.29,213822000.0,57077000.0,5077763920.0,71350000.0,58931000.0,3305344000.0,396927000.0,5058160920.0,51955000.0,-532570000.0,507633000.0,12,2024,CTRE,29.600000381469727,29.6200008392334,26.170000076293945,27.049999237060547,53104900,26.447776794433594,0.29,0.0
3M,USD,1954000.0,0.35,26510000.0,71862000.0,5546712113.0,69106000.0,69476000.0,3749461000.0,822149000.0,5363607113.0,65193000.0,-529821000.0,936271000.0,3,2025,CTRE,25.739999771118164,29.3700008392334,25.479999542236328,28.579999923706055,37200400,28.24939727783203,0.0,0.0
3M,USD,201030000.0,0.01,52087000.0,34208000.0,3126673163.0,40913000.0,102017000.0,3986285000.0,1269041000.0,955088163.0,2926000.0,-1344285000.0,2540502000.0,6,2024,AHR,14.899999618530273,15.34000015258789,14.319999694824219,14.609999656677246,32925100,13.982354164123535,0.25,0.0
3M,USD,203672000.0,-0.03,67850000.0,27565000.0,6169414594.0,39249000.0,106686000.0,4125613000.0,1322152000.0,3990000594.0,-3093000.0,-1386791000.0,2419828000.0,9,2024,AHR,20.559999465942383,26.770000457763672,20.149999618530273,26.100000381469727,68748800,25.404712677001953,0.25,0.0
3M,USD,211104000.0,-0.21,76702000.0,-1642000.0,6499120128.0,29825000.0,112168000.0,3966706000.0,1016941000.0,4474635128.0,-32429000.0,-1458089000.0,2183895000.0,12,2024,AHR,29.389999389648438,29.584999084472656,26.6200008392334,28.420000076293945,49138100,27.937780380249023,0.25,0.0
3M,USD,222657000.0,-0.04,86064000.0,16709000.0,6613681651.0,39435000.0,108180000.0,3940071000.0,1035088000.0,4819669651.0,-6840000.0,-1504861000.0,2159343000.0,3,2025,AHR,29.489999771118164,30.96500015258789,27.649999618530273,30.299999237060547,46940000,30.051067352294922,0.0,0.0
3M,USD,0.0,-0.82,26172000.0,-255699000.0,10671781478.0,25764000.0,205727000.0,11524174000.0,4988279000.0,5398404478.0,-315220000.0,717958000.0,5773906000.0,3,2024,HR,13.760000228881836,14.289999961853027,12.770000457763672,14.149999618530273,66279800,12.879389762878418,0.0,0.0
3M,USD,0.0,-0.39,41765000.0,-84568000.0,0.0,100765000.0,198603000.0,11035295000.0,4898153000.0,0.0,-145937000.0,574178000.0,5828935000.0,6,2024,HR,16.299999237060547,17.100000381469727,15.960000038146973,16.479999542236328,81820100,15.309344291687012,0.0,0.0
3M,USD,0.0,-0.26,22801000.0,-35130000.0,11870582051.0,50334000.0,195191000.0,10473222000.0,4408452000.0,6458394051.0,-94535000.0,481155000.0,5645238000.0,9,2024,HR,17.709999084472656,18.899999618530273,17.639999389648438,18.149999618530273,87207000,17.15854263305664,0.0,0.0
3M,USD,161465000.0,-0.31,68916000.0,-51089000.0,11178324501.0,75773000.0,176195000.0,9897632000.0,4662771000.0,5941517501.0,-108212000.0,374309000.0,5345049000.0,12,2024,HR,18.270000457763672,18.610000610351562,16.549999237060547,16.950000762939453,59478100,16.307140350341797,0.0,0.0
3M,USD,0.0,-0.13,25722000.0,8145000.0,10822535256.0,-21340000.0,184014000.0,9810888000.0,4638618000.0,5931835256.0,-45389000.0,329436000.0,5349427000.0,3,2025,HR,16.84000015258789,17.309999465942383,16.100000381469727,16.899999618530273,49818500,16.259035110473633,0.31,0.0
3M,USD,146138000.0,0.1,36398000.0,53726000.0,5999604778.0,80128000.0,121388000.0,5208591000.0,2446616000.0,3565031778.0,23975000.0,-1808158000.0,2589141000.0,6,2024,SBRA,14.5600004196167,15.430000305175781,13.869999885559082,15.399999618530273,34412200,14.352069854736328,0.0,0.0
3M,USD,121456000.0,0.13,63004000.0,58990000.0,6842791441.0,97650000.0,119497000.0,5215051000.0,2470207000.0,4402880441.0,29788000.0,-1849168000.0,2621282000.0,9,2024,SBRA,17.040000915527344,19.31999969482422,16.899999618530273,18.610000610351562,48254100,17.67108154296875,0.0,0.0
3M,USD,131755000.0,0.2,60468000.0,75158000.0,6550477796.0,79968000.0,122508000.0,5158936000.0,2311094000.0,4115004796.0,46695000.0,-1874633000.0,2562391000.0,12,2024,SBRA,18.68000030517578,18.68000030517578,16.530000686645508,17.31999969482422,43877000,16.72118377685547,0.0,0.0
3M,USD,126384000.0,0.17,22653000.0,67817000.0,6540331698.0,80263000.0,123610000.0,5096134000.0,2393902000.0,4156304698.0,40304000.0,-1907266000.0,2530966000.0,3,2025,SBRA,16.510000228881836,17.93000030517578,16.290000915527344,17.469999313354492,52370600,17.174898147583008,0.0,0.0
3M,USD,91734000.0,0.81,14766000.0,48933000.0,4069073480.0,59215000.0,82168000.0,2380452000.0,891535000.0,2941164480.0,34953000.0,2533047000.0,1213440000.0,6,2024,NHI,66.19999694824219,68.13999938964844,64.0,67.7300033569336,3277100,64.46273040771484,0.9,0.0
3M,USD,92571000.0,0.66,15550000.0,42308000.0,4788139699.0,46602000.0,80158000.0,2365252000.0,817302000.0,3666870699.0,28242000.0,2561587000.0,1212682000.0,9,2024,NHI,81.02999877929688,86.12999725341797,79.66000366210938,84.05999755859375,4798600,81.08499145507812,0.9,0.0
3M,USD,93605000.0,0.96,24289000.0,56767000.0,4286926380.0,57055000.0,82911000.0,2512516000.0,814841000.0,3166174380.0,42787000.0,2604829000.0,1229194000.0,12,2024,NHI,76.6500015258789,76.6500015258789,68.0,69.30000305175781,5609800,67.57100677490234,0.9,0.0
3M,USD,95222000.0,0.75,135004000.0,47176000.0,4570503701.0,46478000.0,86409000.0,2689459000.0,815785000.0,3448751701.0,33817000.0,2638994000.0,1338300000.0,3,2025,NHI,71.44999694824219,76.58000183105469,71.20999908447266,73.86000061035156,5416700,72.97012329101562,0.0,0.0
3M,USD,18706000.0,0.44,6174000.0,30641000.0,2351101920.0,36844000.0,46869000.0,1750144000.0,579255000.0,1499900920.0,19738000.0,-122729000.0,907959000.0,6,2024,LTC,34.45000076293945,34.880001068115234,33.119998931884766,34.5,5531000,32.355628967285156,0.19,0.0
3M,USD,18677000.0,0.66,35040000.0,40885000.0,2507142548.0,33969000.0,52597000.0,1733142000.0,545173000.0,1652311548.0,30862000.0,-118644000.0,830200000.0,9,2024,LTC,36.5,38.11000061035156,35.810001373291016,36.689998626708984,5414900,34.96638107299805,0.19,0.0
3M,USD,21505000.0,0.4,9414000.0,27955000.0,2322679550.0,33293000.0,49468000.0,1645227000.0,540250000.0,1572396550.0,19590000.0,-126407000.0,733137000.0,12,2024,LTC,38.560001373291016,38.689998626708984,34.060001373291016,34.54999923706055,6713500,33.44115447998047,0.19,0.0
3M,USD,20685000.0,0.45,23295000.0,30134000.0,2301910459.0,29571000.0,45924000.0,1644081000.0,533329000.0,1626724459.0,22221000.0,-132986000.0,726207000.0,3,2025,LTC,34.84000015258789,36.77000045776367,34.400001525878906,35.45000076293945,7365600,34.8808479309082,0.19,0.0
3M,USD,58203000.0,0.08,86971000.0,9821000.0,1683049818.0,31223000.0,37705000.0,1994212000.0,0.0,1211272818.0,4628000.0,-593423000.0,608686000.0,6,2024,SILA,25.899999618530273,26.049999237060547,20.200000762939453,21.170000076293945,14560000,19.851228713989258,0.0,0.0
3M,USD,59870000.0,0.21,28606000.0,17403000.0,1866690398.0,28818000.0,40295000.0,1922086000.0,0.0,1391416398.0,11935000.0,-603703000.0,606958000.0,9,2024,SILA,23.440000534057617,26.5,23.389999389648438,25.290000915527344,23687400,24.13376235961914,0.133,0.0
3M,USD,61681000.0,0.2,39844000.0,16379000.0,1873658145.0,33691000.0,40633000.0,1925106000.0,0.0,1339424145.0,11114000.0,-607499000.0,603889000.0,12,2024,SILA,26.25,26.510000228881836,23.5,24.31999969482422,7947700,23.570587158203125,0.133,0.0
3M,USD,65504000.0,0.14,30458000.0,15394000.0,2005196243.0,23552000.0,41930000.0,1935879000.0,0.0,1481626243.0,7898000.0,-621898000.0,633167000.0,3,2025,SILA,25.520000457763672,26.940000534057617,24.56999969482422,26.709999084472656,8432400,25.886940002441406,0.4,0.0
3M,USD,14721000.0,0.38,5577000.0,11308000.0,910511631.0,12127000.0,23365000.0,553571000.0,19970000.0,541113631.0,5276000.0,836637000.0,395850000.0,6,2024,UHT,38.16999816894531,40.09000015258789,37.380001068115234,39.13999938964844,1888900,36.437828063964844,0.73,0.0
3M,USD,15575000.0,0.29,6372000.0,10128000.0,1001836148.0,9893000.0,23108000.0,549051000.0,19662000.0,633611148.0,3997000.0,840634000.0,402691000.0,9,2024,UHT,44.540000915527344,47.29999923706055,43.36000061035156,45.75,1637800,43.410118103027344,0.73,0.0
3M,USD,15106000.0,0.34,7097000.0,10328000.0,887346123.0,13153000.0,23254000.0,547790000.0,19349000.0,515381123.0,4661000.0,845295000.0,401321000.0,12,2024,UHT,42.25,42.369998931884766,35.86000061035156,37.209999084472656,1709300,35.86927795410156,0.735,0.0
3M,USD,15179000.0,0.35,6974000.0,10026000.0,939426170.0,11611000.0,23184000.0,540700000.0,19034000.0,567356170.0,4777000.0,850072000.0,401316000.0,3,2025,UHT,39.88999938964844,42.439998626708984,38.939998626708984,40.959999084472656,1490400,40.22157287597656,0.735,0.0
3M,USD,25491000.0,0.11,3805000.0,8727000.0,1139014005.0,7530000.0,23542000.0,953966000.0,353320000.0,735197005.0,3665000.0,92521000.0,471055000.0,3,2024,CHCT,27.139999389648438,27.350000381469727,25.389999389648438,26.549999237060547,3181100,23.494691848754883,0.0,0.0
3M,USD,21798000.0,-0.42,734000.0,-4441000.0,1090490974.0,9544000.0,21944000.0,955396000.0,348625000.0,647930974.0,-10427000.0,82094000.0,485425000.0,6,2024,CHCT,23.700000762939453,24.229999542236328,22.219999313354492,23.389999389648438,3999300,21.096548080444336,0.0,0.0
3M,USD,21848000.0,0.04,2836000.0,8002000.0,973521300.0,6660000.0,23653000.0,950868000.0,348716000.0,512592300.0,1749000.0,83843000.0,504627000.0,9,2024,CHCT,18.56999969482422,18.704999923706055,15.0600004196167,18.149999618530273,16611800,16.78033447265625,0.0,0.0
3M,USD,24564000.0,0.04,4384000.0,8237000.0,1017446927.0,10503000.0,23813000.0,961920000.0,273955000.0,542535927.0,1832000.0,85675000.0,516598000.0,12,2024,CHCT,18.860000610351562,19.219999313354492,17.790000915527344,19.209999084472656,5934700,18.206628799438477,0.0,0.0
3M,USD,24492000.0,0.0,2271000.0,7943000.0,1000226610.0,9727000.0,23983000.0,957337000.0,274016000.0,514630610.0,1591000.0,87266000.0,523793000.0,3,2025,CHCT,18.670000076293945,19.010000228881836,17.80500030517578,18.15999984741211,4923100,17.65134620666504,0.0,0.0
3M,USD,8073000.0,-0.05,4978000.0,5040000.0,1299473843.0,15726000.0,26978000.0,1095150000.0,14638000.0,595535843.0,-1952000.0,-268885000.0,662843000.0,6,2024,GMRE,9.369999885559082,9.404999732971191,8.6899995803833,9.079999923706055,8092000,8.256421089172363,0.21,0.0
3M,USD,8122000.0,0.03,5723000.0,10627000.0,1357524730.0,-19743000.0,26738000.0,1096468000.0,14493000.0,662017730.0,3391000.0,-281067000.0,677989000.0,9,2024,GMRE,9.220000267028809,10.460000038146973,8.84000015258789,9.90999984741211,10660600,9.220467567443848,0.21,0.0
3M,USD,7424000.0,0.02,6815000.0,10509000.0,1225538880.0,-33345000.0,27757000.0,1105298000.0,14399000.0,516245880.0,2939000.0,-293736000.0,700570000.0,12,2024,GMRE,8.880000114440918,8.880000114440918,7.429999828338623,7.71999979019165,11615300,7.334444046020508,0.21,0.0
3M,USD,8104000.0,0.03,5412000.0,10904000.0,1310860870.0,-22317000.0,27010000.0,1119423000.0,14248000.0,585188870.0,3737000.0,-305677000.0,731452000.0,3,2025,GMRE,8.8100004196167,9.149999618530273,8.3100004196167,8.75,10145700,8.53855037689209,0.21,0.0
3M,USD,8073000.0,0.0,4978000.0,5040000.0,0.0,15726000.0,26978000.0,1095150000.0,14638000.0,0.0,-1952000.0,-268885000.0,662843000.0,6,2024,GMRE-PA,25.09000015258789,25.399900436401367,24.46500015258789,25.020000457763672,103008,23.210590362548828,0.0,0.0
3M,USD,8122000.0,0.0,5723000.0,10627000.0,0.0,-19743000.0,26738000.0,1096468000.0,14493000.0,0.0,3391000.0,-281067000.0,677989000.0,9,2024,GMRE-PA,25.648099899291992,25.920000076293945,25.120100021362305,25.329999923706055,194818,23.942649841308594,0.0,0.0
3M,USD,7424000.0,0.0,6815000.0,10509000.0,0.0,-33345000.0,27757000.0,1105298000.0,14399000.0,0.0,2939000.0,-293736000.0,700570000.0,12,2024,GMRE-PA,25.190000534057617,25.440000534057617,24.5,25.440000534057617,135851,24.49160385131836,0.0,0.0
3M,USD,8104000.0,0.0,5412000.0,10904000.0,0.0,-22317000.0,27010000.0,1119423000.0,14248000.0,0.0,3737000.0,-305677000.0,731452000.0,3,2025,GMRE-PA,25.139999389648438,25.479999542236328,25.0,25.450000762939453,72701,24.961078643798828,0.0,0.0
3M,USD,0.0,0.34,805000000.0,308000000.0,16401693529.0,332000000.0,796000000.0,11210000000.0,3406000000.0,12676693529.0,242000000.0,-615000000.0,5418000000.0,6,2024,HST,18.049999237060547,18.540000915527344,17.690000534057617,17.979999542236328,117629800,17.045307159423828,0.2,0.0
3M,USD,0.0,0.12,564000000.0,149000000.0,16455400000.0,198000000.0,673000000.0,11793000000.0,4090000000.0,12302400000.0,84000000.0,-674000000.0,6198000000.0,9,2024,HST,17.6200008392334,18.950000762939453,16.420000076293945,17.600000381469727,169662100,16.872325897216797,0.2,0.0
3M,USD,0.0,0.15,554000000.0,162000000.0,17324232000.0,158000000.0,763000000.0,11692000000.0,4091000000.0,12248232000.0,109000000.0,-777000000.0,6271000000.0,12,2024,HST,18.459999084472656,19.360000610351562,17.3799991607666,17.520000457763672,146669400,16.982980728149414,0.3,0.0
3M,USD,0.0,0.35,428000000.0,307000000.0,14946477000.0,159000000.0,866000000.0,11735000000.0,4092000000.0,9857477000.0,251000000.0,-668000000.0,6161000000.0,3,2025,HST,16.25,16.540000915527344,13.829999923706055,14.210000038146973,210413300,14.01084041595459,0.0,0.0
3M,USD,125613000.0,0.72,465311000.0,103734000.0,9817582475.0,-71957000.0,166703000.0,3907631000.0,3377697000.0,6903265475.0,42761000.0,-917538000.0,4202027000.0,3,2024,RHP,118.83000183105469,120.4000015258789,113.5999984741211,115.61000061035156,8777500,109.46663665771484,1.1,0.0
3M,USD,127281000.0,1.68,498371000.0,173517000.0,9023337644.0,78815000.0,237081000.0,3935905000.0,3373288000.0,5980654644.0,104740000.0,-881617000.0,4211034000.0,6,2024,RHP,105.70999908447266,106.52999877929688,95.44000244140625,99.86000061035156,8998000,95.47482299804688,1.1,0.0
3M,USD,107302000.0,0.99,534931000.0,115866000.0,9429206240.0,85699000.0,175525000.0,3925244000.0,3373368000.0,6423783240.0,60398000.0,-888144000.0,4276685000.0,9,2024,RHP,103.19000244140625,112.54000091552734,97.87999725341797,107.23999786376953,9445300,103.69429016113281,1.1,0.0
3M,USD,94184000.0,1.15,477694000.0,126304000.0,9219079020.0,76044000.0,193318000.0,3927321000.0,3378341000.0,6250279020.0,72291000.0,-888132000.0,4282991000.0,12,2024,RHP,117.69000244140625,121.7699966430664,103.66000366210938,104.33999633789062,11254600,101.91519927978516,1.15,0.0
3M,USD,133024000.0,0.0,413858000.0,121456000.0,8522285659.0,-14508000.0,190695000.0,3906291000.0,3374758000.0,5486466659.0,63014000.0,-893872000.0,4277143000.0,3,2025,RHP,99.5,102.30000305175781,89.01000213623047,91.44000244140625,31771800,90.29413604736328,0.0,0.0
3M,USD,30916000.0,0.0,371133000.0,64189000.0,0.0,113527000.0,115718000.0,4189698000.0,2222642000.0,0.0,37291000.0,-1057061000.0,2570256000.0,6,2024,RLJ-PA,24.899999618530273,25.129899978637695,24.600000381469727,24.889999389648438,305121,23.03993797302246,0.4875,0.0
3M,USD,26437000.0,0.0,385384000.0,48002000.0,0.0,80099000.0,97993000.0,4153715000.0,2218826000.0,0.0,20643000.0,-1066035000.0,2572455000.0,9,2024,RLJ-PA,25.940000534057617,26.6299991607666,25.800100326538086,26.079999923706055,539798,24.619462966918945,0.4875,0.0
3M,USD,25494000.0,0.0,409809000.0,32393000.0,0.0,71026000.0,87645000.0,4137703000.0,2220081000.0,0.0,5511000.0,-1090186000.0,2585602000.0,12,2024,RLJ-PA,25.360000610351562,25.629899978637695,24.540000915527344,24.559999465942383,504545,23.61709213256836,0.4875,0.0
3M,USD,27515000.0,0.0,347526000.0,29187000.0,0.0,16300000.0,83863000.0,4088661000.0,2221406000.0,0.0,3172000.0,-1116044000.0,2569975000.0,3,2025,RLJ-PA,25.170000076293945,25.31999969482422,24.3700008392334,24.399999618530273,586798,23.925718307495117,0.0,0.0
3M,USD,0.0,0.31,7224000.0,93515000.0,5131306573.0,113605000.0,151846000.0,4869861000.0,1367891000.0,3523713573.0,73931000.0,-1479359000.0,1742430000.0,6,2024,APLE,14.430000305175781,14.90999984741211,13.960000038146973,14.539999961853027,48313200,13.544992446899414,0.08,0.0
3M,USD,0.0,0.23,6147000.0,77726000.0,5204330215.0,113610000.0,137955000.0,4798058000.0,1390689000.0,3562887215.0,56266000.0,-1480682000.0,1724934000.0,9,2024,APLE,14.34000015258789,15.444999694824219,13.800000190734863,14.850000381469727,44558700,14.063400268554688,0.08,0.0
3M,USD,0.0,0.12,10253000.0,49903000.0,5287135641.0,74442000.0,108158000.0,4737311000.0,1388952000.0,3680406641.0,29817000.0,-1520733000.0,1704061000.0,12,2024,APLE,16.170000076293945,16.434999465942383,15.15999984741211,15.350000381469727,35966300,14.764114379882812,0.13,0.0
3M,USD,0.0,0.13,14917000.0,50859000.0,4656445001.0,21850000.0,104471000.0,4748216000.0,1387396000.0,3083661001.0,31221000.0,-1547091000.0,1735358000.0,3,2025,APLE,14.774999618530273,14.960000038146973,12.649999618530273,12.90999984741211,59909000,12.657180786132812,0.0,0.0
