periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,91301000.0,0.43,6314000.0,70614000.0,8359772564.0,99150000.0,130964000.0,7518084000.0,2514487000.0,5747931564.0,45014000.0,-378205000.0,2689190000.0,2024,ADC,61.720001220703125,69.80999755859375,61.029998779296875,68.97000122070312,20084800,66.42359924316406,0.25,0.0
3M,USD,91301000.0,0.43,6314000.0,70614000.0,8359772564.0,99150000.0,130964000.0,7518084000.0,2514487000.0,5747931564.0,45014000.0,-378205000.0,2689190000.0,2024,ADC,69.58999633789062,73.52999877929688,69.0199966430664,73.01000213623047,23768900,70.56755828857422,0.25,0.0
3M,USD,91301000.0,0.43,6314000.0,70614000.0,8359772564.0,99150000.0,130964000.0,7518084000.0,2514487000.0,5747931564.0,45014000.0,-378205000.0,2689190000.0,2024,ADC,72.9000015258789,77.30000305175781,72.72000122070312,75.33000183105469,19407100,73.06063079833984,0.25,0.0
3M,USD,91301000.0,0.43,6314000.0,70614000.0,8359772564.0,99150000.0,130964000.0,7518084000.0,2514487000.0,5747931564.0,45014000.0,-378205000.0,2689190000.0,2024,ADC,75.25,77.47000122070312,72.70999908447266,74.25,24192300,72.25456237792969,0.253,0.0
3M,USD,91301000.0,0.43,6314000.0,70614000.0,8359772564.0,99150000.0,130964000.0,7518084000.0,2514487000.0,5747931564.0,45014000.0,-378205000.0,2689190000.0,2024,ADC,74.8499984741211,78.38999938964844,72.05000305175781,76.80000305175781,16984900,74.98885345458984,0.253,0.0
3M,USD,91301000.0,0.43,6314000.0,70614000.0,8359772564.0,99150000.0,130964000.0,7518084000.0,2514487000.0,5747931564.0,45014000.0,-378205000.0,2689190000.0,2024,ADC,76.58999633789062,76.58999633789062,68.97000122070312,70.44999694824219,18875200,69.01346588134766,0.253,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,ADC,57.15999984741211,58.83000183105469,54.779998779296875,57.220001220703125,21672300,54.41972351074219,0.25,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,ADC,57.119998931884766,61.13999938964844,57.040000915527344,60.7599983215332,15047200,58.03763198852539,0.25,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,ADC,60.7599983215332,62.130001068115234,59.65999984741211,61.939998626708984,14086900,59.4112434387207,0.25,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,0,61.720001220703125,69.80999755859375,61.029998779296875,68.97000122070312,20084800,66.42359924316406,0.25,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,0,69.58999633789062,73.52999877929688,69.0199966430664,73.01000213623047,23768900,70.56755828857422,0.25,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,0,72.9000015258789,77.30000305175781,72.72000122070312,75.33000183105469,19407100,73.06063079833984,0.25,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,0,75.25,77.47000122070312,72.70999908447266,74.25,24192300,72.25456237792969,0.253,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,0,74.8499984741211,78.38999938964844,72.05000305175781,76.80000305175781,16984900,74.98885345458984,0.253,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,2024,0,76.58999633789062,76.58999633789062,68.97000122070312,70.44999694824219,18875200,69.01346588134766,0.253,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,57.15999984741211,58.83000183105469,54.779998779296875,57.220001220703125,21672300,54.41972351074219,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,57.119998931884766,61.13999938964844,57.040000915527344,60.7599983215332,15047200,58.03763198852539,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,60.7599983215332,62.130001068115234,59.65999984741211,61.939998626708984,14086900,59.4112434387207,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,61.720001220703125,69.80999755859375,61.029998779296875,68.97000122070312,20084800,66.42359924316406,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,69.58999633789062,73.52999877929688,69.0199966430664,73.01000213623047,23768900,70.56755828857422,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,72.9000015258789,77.30000305175781,72.72000122070312,75.33000183105469,19407100,73.06063079833984,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,75.25,77.47000122070312,72.70999908447266,74.25,24192300,72.25456237792969,0.253,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,74.8499984741211,78.38999938964844,72.05000305175781,76.80000305175781,16984900,74.98885345458984,0.253,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,2024,0,76.58999633789062,76.58999633789062,68.97000122070312,70.44999694824219,18875200,69.01346588134766,0.253,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,57.15999984741211,58.83000183105469,54.779998779296875,57.220001220703125,21672300,54.41972351074219,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,57.119998931884766,61.13999938964844,57.040000915527344,60.7599983215332,15047200,58.03763198852539,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,60.7599983215332,62.130001068115234,59.65999984741211,61.939998626708984,14086900,59.4112434387207,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,61.720001220703125,69.80999755859375,61.029998779296875,68.97000122070312,20084800,66.42359924316406,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,69.58999633789062,73.52999877929688,69.0199966430664,73.01000213623047,23768900,70.56755828857422,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,72.9000015258789,77.30000305175781,72.72000122070312,75.33000183105469,19407100,73.06063079833984,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,75.25,77.47000122070312,72.70999908447266,74.25,24192300,72.25456237792969,0.253,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,74.8499984741211,78.38999938964844,72.05000305175781,76.80000305175781,16984900,74.98885345458984,0.253,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,2024,0,76.58999633789062,76.58999633789062,68.97000122070312,70.44999694824219,18875200,69.01346588134766,0.253,0.0
3M,USD,105485000.0,0.42,7915000.0,78737000.0,11286820818.0,126657000.0,148781000.0,8419562000.0,2950110000.0,8286549818.0,47148000.0,-508059000.0,3155657000.0,2025,0,70.16000366210938,74.69000244140625,67.58000183105469,72.56999969482422,18288200,71.34845733642578,0.253,0.0
3M,USD,105485000.0,0.42,7915000.0,78737000.0,11286820818.0,126657000.0,148781000.0,8419562000.0,2950110000.0,8286549818.0,47148000.0,-508059000.0,3155657000.0,2025,0,72.0199966430664,74.05999755859375,70.43000030517578,73.80000305175781,17651100,72.80973815917969,0.253,0.0
3M,USD,105485000.0,0.42,7915000.0,78737000.0,11286820818.0,126657000.0,148781000.0,8419562000.0,2950110000.0,8286549818.0,47148000.0,-508059000.0,3155657000.0,2025,0,73.5,78.23999786376953,73.2699966430664,77.19000244140625,29690100,76.41661071777344,0.0,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,42.689998626708984,42.689998626708984,39.349998474121094,40.529998779296875,24620500,37.859859466552734,0.565,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,40.459999084472656,43.349998474121094,40.119998931884766,41.77000045776367,21698400,39.56663131713867,0.0,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,41.77000045776367,43.0,41.2400016784668,42.599998474121094,14597100,40.352848052978516,0.0,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,42.41999816894531,46.75,41.83000183105469,44.88999938964844,21437400,42.52205276489258,0.58,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,45.5,47.189998626708984,44.93000030517578,46.9900016784668,25855600,45.07842254638672,0.0,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,46.970001220703125,49.099998474121094,46.900001525878906,48.4900016784668,19936400,46.517398834228516,0.0,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,48.650001525878906,49.56999969482422,43.38999938964844,43.439998626708984,22600200,41.67283630371094,0.58,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,43.72999954223633,44.810001373291016,41.09000015258789,43.97999954223633,28362800,42.72987365722656,0.0,0.0
3M,USD,3569000.0,0.52,1128000.0,138440000.0,12174377762.0,190715000.0,208253000.0,8520991000.0,4229933000.0,7815022762.0,94371000.0,-814196000.0,4530884000.0,2024,NNN,43.810001373291016,44.15999984741211,39.720001220703125,40.849998474121094,25437700,39.6888427734375,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,NNN,42.689998626708984,42.689998626708984,39.349998474121094,40.529998779296875,24620500,37.859859466552734,0.565,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,NNN,40.459999084472656,43.349998474121094,40.119998931884766,41.77000045776367,21698400,39.56663131713867,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,NNN,41.77000045776367,43.0,41.2400016784668,42.599998474121094,14597100,40.352848052978516,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,0,42.41999816894531,46.75,41.83000183105469,44.88999938964844,21437400,42.52205276489258,0.58,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,0,45.5,47.189998626708984,44.93000030517578,46.9900016784668,25855600,45.07842254638672,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,0,46.970001220703125,49.099998474121094,46.900001525878906,48.4900016784668,19936400,46.517398834228516,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,0,48.650001525878906,49.56999969482422,43.38999938964844,43.439998626708984,22600200,41.67283630371094,0.58,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,0,43.72999954223633,44.810001373291016,41.09000015258789,43.97999954223633,28362800,42.72987365722656,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,2024,0,43.810001373291016,44.15999984741211,39.720001220703125,40.849998474121094,25437700,39.6888427734375,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,42.689998626708984,42.689998626708984,39.349998474121094,40.529998779296875,24620500,37.859859466552734,0.565,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,40.459999084472656,43.349998474121094,40.119998931884766,41.77000045776367,21698400,39.56663131713867,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,41.77000045776367,43.0,41.2400016784668,42.599998474121094,14597100,40.352848052978516,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,42.41999816894531,46.75,41.83000183105469,44.88999938964844,21437400,42.52205276489258,0.58,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,45.5,47.189998626708984,44.93000030517578,46.9900016784668,25855600,45.07842254638672,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,46.970001220703125,49.099998474121094,46.900001525878906,48.4900016784668,19936400,46.517398834228516,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,48.650001525878906,49.56999969482422,43.38999938964844,43.439998626708984,22600200,41.67283630371094,0.58,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,43.72999954223633,44.810001373291016,41.09000015258789,43.97999954223633,28362800,42.72987365722656,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,2024,0,43.810001373291016,44.15999984741211,39.720001220703125,40.849998474121094,25437700,39.6888427734375,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,42.689998626708984,42.689998626708984,39.349998474121094,40.529998779296875,24620500,37.859859466552734,0.565,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,40.459999084472656,43.349998474121094,40.119998931884766,41.77000045776367,21698400,39.56663131713867,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,41.77000045776367,43.0,41.2400016784668,42.599998474121094,14597100,40.352848052978516,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,42.41999816894531,46.75,41.83000183105469,44.88999938964844,21437400,42.52205276489258,0.58,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,45.5,47.189998626708984,44.93000030517578,46.9900016784668,25855600,45.07842254638672,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,46.970001220703125,49.099998474121094,46.900001525878906,48.4900016784668,19936400,46.517398834228516,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,48.650001525878906,49.56999969482422,43.38999938964844,43.439998626708984,22600200,41.67283630371094,0.58,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,43.72999954223633,44.810001373291016,41.09000015258789,43.97999954223633,28362800,42.72987365722656,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,2024,0,43.810001373291016,44.15999984741211,39.720001220703125,40.849998474121094,25437700,39.6888427734375,0.0,0.0
3M,USD,3577000.0,0.52,5097000.0,144181000.0,12384704954.0,203282000.0,221479000.0,8848124000.0,4375337000.0,8019632954.0,96458000.0,-841164000.0,4665231000.0,2025,0,40.63999938964844,41.18000030517578,37.54999923706055,39.38999938964844,19878100,38.27034378051758,0.58,0.0
3M,USD,3577000.0,0.52,5097000.0,144181000.0,12384704954.0,203282000.0,221479000.0,8848124000.0,4375337000.0,8019632954.0,96458000.0,-841164000.0,4665231000.0,2025,0,39.029998779296875,42.88999938964844,38.0099983215332,42.45000076293945,28965300,41.855003356933594,0.0,0.0
3M,USD,3577000.0,0.52,5097000.0,144181000.0,12384704954.0,203282000.0,221479000.0,8848124000.0,4375337000.0,8019632954.0,96458000.0,-841164000.0,4665231000.0,2025,0,42.2599983215332,44.189998626708984,41.06999969482422,42.650001525878906,29898900,42.05220031738281,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,22.940000534057617,23.420000076293945,21.93000030517578,22.440000534057617,50745500,20.988351821899414,0.273,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,22.40999984741211,23.239999771118164,21.75,22.610000610351562,62041700,21.398399353027344,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,22.549999237060547,23.600000381469727,21.799999237060547,23.450000762939453,48455200,22.193384170532227,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,23.15999984741211,23.260000228881836,20.799999237060547,22.100000381469727,52551300,20.915725708007812,0.273,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,22.030000686645508,22.799999237060547,21.31999969482422,22.510000228881836,48207800,21.554691314697266,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,22.559999465942383,23.139999389648438,22.020000457763672,23.09000015258789,37273300,22.110074996948242,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,22.979999542236328,26.40999984741211,22.389999389648438,25.469999313354492,47104900,24.389068603515625,0.273,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,25.700000762939453,27.639999389648438,24.469999313354492,27.389999389648438,46845200,26.546424865722656,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,27.219999313354492,28.450000762939453,26.8799991607666,27.860000610351562,42840600,27.001951217651367,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,27.860000610351562,28.459999084472656,26.700000762939453,26.950000762939453,47334800,26.119977951049805,0.273,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,27.219999313354492,30.670000076293945,27.06999969482422,30.06999969482422,39996900,29.432292938232422,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,2024,BRX,30.100000381469727,30.1299991607666,27.030000686645508,27.84000015258789,44625100,27.249584197998047,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,BRX,22.940000534057617,23.420000076293945,21.93000030517578,22.440000534057617,50745500,20.988351821899414,0.273,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,BRX,22.40999984741211,23.239999771118164,21.75,22.610000610351562,62041700,21.398399353027344,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,BRX,22.549999237060547,23.600000381469727,21.799999237060547,23.450000762939453,48455200,22.193384170532227,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,23.15999984741211,23.260000228881836,20.799999237060547,22.100000381469727,52551300,20.915725708007812,0.273,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,22.030000686645508,22.799999237060547,21.31999969482422,22.510000228881836,48207800,21.554691314697266,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,22.559999465942383,23.139999389648438,22.020000457763672,23.09000015258789,37273300,22.110074996948242,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,22.979999542236328,26.40999984741211,22.389999389648438,25.469999313354492,47104900,24.389068603515625,0.273,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,2024,0,25.700000762939453,27.639999389648438,24.469999313354492,27.389999389648438,46845200,26.546424865722656,0.0,0.0
